route_id,service_id,trip_headsign,direction_id,shape_id,trip_id,wheelchair_accessible
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t789,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t791,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t793,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t795,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t797,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t799,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t800,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t802,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t804,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t806,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t808,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t810,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t813,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t815,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t817,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t819,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t821,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t823,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t825,1
PURPLE,holiday,Whitefield (Kadugodi),1,s560,t827,1
PURPLE,holiday,Whitefield (Kadugodi),1,s765,t765,1
PURPLE,sunday,Challaghatta,0,s626,t343,1
PURPLE,sunday,Challaghatta,0,s626,t345,1
PURPLE,sunday,Challaghatta,0,s626,t347,1
PURPLE,sunday,Challaghatta,0,s626,t349,1
PURPLE,sunday,Challaghatta,0,s626,t351,1
PURPLE,sunday,Challaghatta,0,s626,t353,1
PURPLE,sunday,Challaghatta,0,s626,t354,1
PURPLE,sunday,Challaghatta,0,s626,t356,1
PURPLE,sunday,Challaghatta,0,s626,t358,1
PURPLE,sunday,Challaghatta,0,s626,t360,1
PURPLE,sunday,Challaghatta,0,s626,t362,1
PURPLE,sunday,Challaghatta,0,s626,t364,1
PURPLE,sunday,Challaghatta,0,s626,t367,1
PURPLE,sunday,Challaghatta,0,s626,t369,1
PURPLE,sunday,Challaghatta,0,s626,t371,1
PURPLE,sunday,Challaghatta,0,s626,t373,1
PURPLE,sunday,Challaghatta,0,s626,t375,1
PURPLE,sunday,Challaghatta,0,s626,t377,1
PURPLE,sunday,Challaghatta,0,s626,t379,1
PURPLE,sunday,Challaghatta,0,s626,t381,1
PURPLE,sunday,Challaghatta,0,s626,t383,1
PURPLE,sunday,Challaghatta,0,s626,t385,1
PURPLE,sunday,Challaghatta,0,s626,t387,1
PURPLE,sunday,Challaghatta,0,s626,t389,1
PURPLE,sunday,Challaghatta,0,s626,t390,1
PURPLE,sunday,Challaghatta,0,s626,t392,1
PURPLE,sunday,Challaghatta,0,s626,t394,1
PURPLE,sunday,Challaghatta,0,s626,t396,1
PURPLE,sunday,Challaghatta,0,s626,t398,1
PURPLE,sunday,Challaghatta,0,s626,t400,1
PURPLE,sunday,Challaghatta,0,s626,t401,1
PURPLE,sunday,Challaghatta,0,s626,t403,1
PURPLE,sunday,Challaghatta,0,s626,t405,1
PURPLE,sunday,Challaghatta,0,s626,t407,1
PURPLE,sunday,Challaghatta,0,s626,t409,1
PURPLE,sunday,Challaghatta,0,s626,t412,1
PURPLE,sunday,Challaghatta,0,s626,t414,1
PURPLE,sunday,Challaghatta,0,s626,t416,1
PURPLE,sunday,Challaghatta,0,s626,t418,1
PURPLE,sunday,Challaghatta,0,s626,t420,1
PURPLE,sunday,Challaghatta,0,s626,t422,1
PURPLE,sunday,Challaghatta,0,s626,t424,1
PURPLE,sunday,Challaghatta,0,s626,t426,1
PURPLE,sunday,Challaghatta,0,s626,t428,1
PURPLE,sunday,Challaghatta,0,s626,t430,1
PURPLE,sunday,Challaghatta,0,s626,t432,1
PURPLE,sunday,Challaghatta,0,s626,t435,1
PURPLE,sunday,Challaghatta,0,s626,t437,1
PURPLE,sunday,Challaghatta,0,s626,t439,1
PURPLE,sunday,Challaghatta,0,s626,t441,1
PURPLE,sunday,Challaghatta,0,s626,t443,1
PURPLE,sunday,Challaghatta,0,s626,t446,1
PURPLE,sunday,Challaghatta,0,s626,t448,1
PURPLE,sunday,Challaghatta,0,s626,t450,1
PURPLE,sunday,Challaghatta,0,s626,t452,1
PURPLE,sunday,Challaghatta,0,s626,t454,1
PURPLE,sunday,Challaghatta,0,s626,t457,1
PURPLE,sunday,Challaghatta,0,s626,t459,1
PURPLE,sunday,Challaghatta,0,s626,t461,1
PURPLE,sunday,Challaghatta,0,s626,t463,1
PURPLE,sunday,Challaghatta,0,s626,t465,1
PURPLE,sunday,Challaghatta,0,s626,t467,1
PURPLE,sunday,Challaghatta,0,s626,t469,1
PURPLE,sunday,Challaghatta,0,s626,t471,1
PURPLE,sunday,Challaghatta,0,s626,t473,1
PURPLE,sunday,Challaghatta,0,s626,t475,1
PURPLE,sunday,Challaghatta,0,s626,t478,1
PURPLE,sunday,Challaghatta,0,s626,t480,1
PURPLE,sunday,Challaghatta,0,s626,t482,1
PURPLE,sunday,Challaghatta,0,s626,t484,1
PURPLE,sunday,Challaghatta,0,s626,t486,1
PURPLE,sunday,Challaghatta,0,s626,t489,1
PURPLE,sunday,Challaghatta,0,s626,t491,1
PURPLE,sunday,Challaghatta,0,s626,t493,1
PURPLE,sunday,Challaghatta,0,s626,t495,1
PURPLE,sunday,Challaghatta,0,s626,t497,1
PURPLE,sunday,Challaghatta,0,s626,t499,1
PURPLE,sunday,Challaghatta,0,s626,t501,1
PURPLE,sunday,Challaghatta,0,s626,t503,1
PURPLE,sunday,Challaghatta,0,s626,t505,1
PURPLE,sunday,Challaghatta,0,s626,t507,1
PURPLE,sunday,Challaghatta,0,s626,t511,1
PURPLE,sunday,Challaghatta,0,s626,t513,1
PURPLE,sunday,Challaghatta,0,s626,t515,1
PURPLE,sunday,Challaghatta,0,s626,t517,1
PURPLE,sunday,Challaghatta,0,s626,t519,1
PURPLE,sunday,Challaghatta,0,s626,t521,1
PURPLE,sunday,Challaghatta,0,s626,t523,1
PURPLE,sunday,Challaghatta,0,s626,t525,1
PURPLE,sunday,Challaghatta,0,s626,t527,1
PURPLE,sunday,Challaghatta,0,s626,t529,1
PURPLE,sunday,Challaghatta,0,s626,t531,1
PURPLE,sunday,Challaghatta,0,s626,t535,1
PURPLE,sunday,Challaghatta,0,s626,t537,1
PURPLE,sunday,Challaghatta,0,s626,t539,1
PURPLE,sunday,Challaghatta,0,s626,t541,1
PURPLE,sunday,Challaghatta,0,s626,t543,1
PURPLE,sunday,Challaghatta,0,s626,t545,1
PURPLE,sunday,Challaghatta,0,s626,t547,1
PURPLE,sunday,Challaghatta,0,s626,t549,1
PURPLE,sunday,Challaghatta,0,s626,t551,1
PURPLE,sunday,Challaghatta,0,s626,t553,1
PURPLE,sunday,Challaghatta,0,s626,t555,1
PURPLE,sunday,Challaghatta,0,s626,t557,1
PURPLE,sunday,Challaghatta,0,s626,t559,1
PURPLE,sunday,Challaghatta,0,s626,t561,1
PURPLE,sunday,Challaghatta,0,s626,t563,1
PURPLE,sunday,Challaghatta,0,s626,t565,1
PURPLE,sunday,Challaghatta,0,s626,t567,1
PURPLE,sunday,Challaghatta,0,s626,t569,1
PURPLE,sunday,Challaghatta,0,s697,t509,1
PURPLE,sunday,Challaghatta,0,s697,t533,1
PURPLE,sunday,Magadi Road,1,s365,t365,1
PURPLE,sunday,Whitefield (Kadugodi),1,s332,t434,1
PURPLE,sunday,Whitefield (Kadugodi),1,s366,t366,1
PURPLE,sunday,Whitefield (Kadugodi),1,s378,t378,1
PURPLE,sunday,Whitefield (Kadugodi),1,s378,t411,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t344,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t346,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t348,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t350,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t352,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t355,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t357,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t359,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t361,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t363,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t368,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t370,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t372,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t374,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t376,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t380,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t382,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t384,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t386,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t388,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t391,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t393,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t395,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t397,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t399,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t402,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t404,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t406,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t408,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t410,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t413,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t415,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t417,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t419,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t421,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t423,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t425,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t427,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t429,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t431,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t433,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t436,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t438,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t440,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t442,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t444,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t445,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t447,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t449,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t451,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t453,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t455,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t456,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t458,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t460,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t462,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t464,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t466,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t468,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t470,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t472,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t474,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t476,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t477,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t479,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t481,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t483,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t485,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t487,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t488,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t490,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t492,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t494,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t496,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t498,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t500,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t502,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t504,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t506,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t508,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t510,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t512,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t514,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t516,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t518,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t520,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t522,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t524,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t526,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t528,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t530,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t532,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t534,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t536,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t538,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t540,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t542,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t544,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t546,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t548,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t550,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t552,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t554,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t556,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t558,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t560,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t562,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t564,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t566,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t568,1
PURPLE,sunday,Whitefield (Kadugodi),1,s560,t570,1
PURPLE,weekday,Baiyappanahalli,0,s291,t110,1
PURPLE,weekday,Baiyappanahalli,0,s291,t291,1
PURPLE,weekday,Baiyappanahalli,1,s325,t162,1
PURPLE,weekday,Baiyappanahalli,1,s325,t325,1
PURPLE,weekday,Baiyappanahalli,1,s325,t63,1
PURPLE,weekday,Baiyappanahalli,1,s67,t319,1
PURPLE,weekday,Baiyappanahalli,1,s67,t67,1
PURPLE,weekday,Challaghatta,0,s16,t16,1
PURPLE,weekday,Challaghatta,0,s315,t300,1
PURPLE,weekday,Challaghatta,0,s315,t315,1
PURPLE,weekday,Challaghatta,0,s626,t0,1
PURPLE,weekday,Challaghatta,0,s626,t10,1
PURPLE,weekday,Challaghatta,0,s626,t101,1
PURPLE,weekday,Challaghatta,0,s626,t103,1
PURPLE,weekday,Challaghatta,0,s626,t106,1
PURPLE,weekday,Challaghatta,0,s626,t108,1
PURPLE,weekday,Challaghatta,0,s626,t112,1
PURPLE,weekday,Challaghatta,0,s626,t114,1
PURPLE,weekday,Challaghatta,0,s626,t116,1
PURPLE,weekday,Challaghatta,0,s626,t118,1
PURPLE,weekday,Challaghatta,0,s626,t12,1
PURPLE,weekday,Challaghatta,0,s626,t120,1
PURPLE,weekday,Challaghatta,0,s626,t122,1
PURPLE,weekday,Challaghatta,0,s626,t125,1
PURPLE,weekday,Challaghatta,0,s626,t127,1
PURPLE,weekday,Challaghatta,0,s626,t129,1
PURPLE,weekday,Challaghatta,0,s626,t131,1
PURPLE,weekday,Challaghatta,0,s626,t133,1
PURPLE,weekday,Challaghatta,0,s626,t135,1
PURPLE,weekday,Challaghatta,0,s626,t137,1
PURPLE,weekday,Challaghatta,0,s626,t139,1
PURPLE,weekday,Challaghatta,0,s626,t14,1
PURPLE,weekday,Challaghatta,0,s626,t141,1
PURPLE,weekday,Challaghatta,0,s626,t143,1
PURPLE,weekday,Challaghatta,0,s626,t145,1
PURPLE,weekday,Challaghatta,0,s626,t147,1
PURPLE,weekday,Challaghatta,0,s626,t149,1
PURPLE,weekday,Challaghatta,0,s626,t151,1
PURPLE,weekday,Challaghatta,0,s626,t159,1
PURPLE,weekday,Challaghatta,0,s626,t161,1
PURPLE,weekday,Challaghatta,0,s626,t167,1
PURPLE,weekday,Challaghatta,0,s626,t175,1
PURPLE,weekday,Challaghatta,0,s626,t177,1
PURPLE,weekday,Challaghatta,0,s626,t179,1
PURPLE,weekday,Challaghatta,0,s626,t18,1
PURPLE,weekday,Challaghatta,0,s626,t187,1
PURPLE,weekday,Challaghatta,0,s626,t189,1
PURPLE,weekday,Challaghatta,0,s626,t191,1
PURPLE,weekday,Challaghatta,0,s626,t193,1
PURPLE,weekday,Challaghatta,0,s626,t2,1
PURPLE,weekday,Challaghatta,0,s626,t20,1
PURPLE,weekday,Challaghatta,0,s626,t201,1
PURPLE,weekday,Challaghatta,0,s626,t203,1
PURPLE,weekday,Challaghatta,0,s626,t205,1
PURPLE,weekday,Challaghatta,0,s626,t213,1
PURPLE,weekday,Challaghatta,0,s626,t215,1
PURPLE,weekday,Challaghatta,0,s626,t217,1
PURPLE,weekday,Challaghatta,0,s626,t22,1
PURPLE,weekday,Challaghatta,0,s626,t223,1
PURPLE,weekday,Challaghatta,0,s626,t225,1
PURPLE,weekday,Challaghatta,0,s626,t227,1
PURPLE,weekday,Challaghatta,0,s626,t229,1
PURPLE,weekday,Challaghatta,0,s626,t231,1
PURPLE,weekday,Challaghatta,0,s626,t236,1
PURPLE,weekday,Challaghatta,0,s626,t238,1
PURPLE,weekday,Challaghatta,0,s626,t24,1
PURPLE,weekday,Challaghatta,0,s626,t244,1
PURPLE,weekday,Challaghatta,0,s626,t250,1
PURPLE,weekday,Challaghatta,0,s626,t252,1
PURPLE,weekday,Challaghatta,0,s626,t254,1
PURPLE,weekday,Challaghatta,0,s626,t256,1
PURPLE,weekday,Challaghatta,0,s626,t26,1
PURPLE,weekday,Challaghatta,0,s626,t262,1
PURPLE,weekday,Challaghatta,0,s626,t264,1
PURPLE,weekday,Challaghatta,0,s626,t266,1
PURPLE,weekday,Challaghatta,0,s626,t268,1
PURPLE,weekday,Challaghatta,0,s626,t274,1
PURPLE,weekday,Challaghatta,0,s626,t278,1
PURPLE,weekday,Challaghatta,0,s626,t28,1
PURPLE,weekday,Challaghatta,0,s626,t280,1
PURPLE,weekday,Challaghatta,0,s626,t282,1
PURPLE,weekday,Challaghatta,0,s626,t284,1
PURPLE,weekday,Challaghatta,0,s626,t286,1
PURPLE,weekday,Challaghatta,0,s626,t305,1
PURPLE,weekday,Challaghatta,0,s626,t32,1
PURPLE,weekday,Challaghatta,0,s626,t324,1
PURPLE,weekday,Challaghatta,0,s626,t330,1
PURPLE,weekday,Challaghatta,0,s626,t34,1
PURPLE,weekday,Challaghatta,0,s626,t341,1
PURPLE,weekday,Challaghatta,0,s626,t36,1
PURPLE,weekday,Challaghatta,0,s626,t38,1
PURPLE,weekday,Challaghatta,0,s626,t4,1
PURPLE,weekday,Challaghatta,0,s626,t40,1
PURPLE,weekday,Challaghatta,0,s626,t42,1
PURPLE,weekday,Challaghatta,0,s626,t45,1
PURPLE,weekday,Challaghatta,0,s626,t47,1
PURPLE,weekday,Challaghatta,0,s626,t49,1
PURPLE,weekday,Challaghatta,0,s626,t51,1
PURPLE,weekday,Challaghatta,0,s626,t53,1
PURPLE,weekday,Challaghatta,0,s626,t56,1
PURPLE,weekday,Challaghatta,0,s626,t58,1
PURPLE,weekday,Challaghatta,0,s626,t6,1
PURPLE,weekday,Challaghatta,0,s626,t60,1
PURPLE,weekday,Challaghatta,0,s626,t62,1
PURPLE,weekday,Challaghatta,0,s626,t69,1
PURPLE,weekday,Challaghatta,0,s626,t71,1
PURPLE,weekday,Challaghatta,0,s626,t73,1
PURPLE,weekday,Challaghatta,0,s626,t75,1
PURPLE,weekday,Challaghatta,0,s626,t77,1
PURPLE,weekday,Challaghatta,0,s626,t8,1
PURPLE,weekday,Challaghatta,0,s626,t80,1
PURPLE,weekday,Challaghatta,0,s626,t82,1
PURPLE,weekday,Challaghatta,0,s626,t84,1
PURPLE,weekday,Challaghatta,0,s626,t86,1
PURPLE,weekday,Challaghatta,0,s626,t88,1
PURPLE,weekday,Challaghatta,0,s626,t90,1
PURPLE,weekday,Challaghatta,0,s626,t93,1
PURPLE,weekday,Challaghatta,0,s626,t95,1
PURPLE,weekday,Challaghatta,0,s626,t97,1
PURPLE,weekday,Challaghatta,0,s626,t99,1
PURPLE,weekday,Challaghatta,0,s697,t30,1
PURPLE,weekday,Challaghatta,0,s697,t43,1
PURPLE,weekday,Garudacharpalya,1,s154,t154,1
PURPLE,weekday,Garudacharpalya,1,s154,t156,1
PURPLE,weekday,Garudacharpalya,1,s154,t170,1
PURPLE,weekday,Garudacharpalya,1,s154,t172,1
PURPLE,weekday,Garudacharpalya,1,s154,t182,1
PURPLE,weekday,Garudacharpalya,1,s154,t184,1
PURPLE,weekday,Garudacharpalya,1,s154,t196,1
PURPLE,weekday,Garudacharpalya,1,s154,t198,1
PURPLE,weekday,Garudacharpalya,1,s154,t208,1
PURPLE,weekday,Garudacharpalya,1,s154,t210,1
PURPLE,weekday,Garudacharpalya,1,s154,t220,1
PURPLE,weekday,Garudacharpalya,1,s154,t233,1
PURPLE,weekday,Garudacharpalya,1,s154,t247,1
PURPLE,weekday,Garudacharpalya,1,s154,t259,1
PURPLE,weekday,Garudacharpalya,1,s239,t239,1
PURPLE,weekday,Mysore Road,0,s234,t155,1
PURPLE,weekday,Mysore Road,0,s234,t157,1
PURPLE,weekday,Mysore Road,0,s234,t171,1
PURPLE,weekday,Mysore Road,0,s234,t173,1
PURPLE,weekday,Mysore Road,0,s234,t183,1
PURPLE,weekday,Mysore Road,0,s234,t185,1
PURPLE,weekday,Mysore Road,0,s234,t197,1
PURPLE,weekday,Mysore Road,0,s234,t199,1
PURPLE,weekday,Mysore Road,0,s234,t209,1
PURPLE,weekday,Mysore Road,0,s234,t211,1
PURPLE,weekday,Mysore Road,0,s234,t221,1
PURPLE,weekday,Mysore Road,0,s234,t234,1
PURPLE,weekday,Mysore Road,0,s234,t240,1
PURPLE,weekday,Mysore Road,0,s234,t248,1
PURPLE,weekday,Mysore Road,0,s234,t260,1
PURPLE,weekday,Mysore Road,0,s258,t153,1
PURPLE,weekday,Mysore Road,0,s258,t169,1
PURPLE,weekday,Mysore Road,0,s258,t195,1
PURPLE,weekday,Mysore Road,0,s258,t207,1
PURPLE,weekday,Mysore Road,0,s258,t219,1
PURPLE,weekday,Mysore Road,0,s258,t232,1
PURPLE,weekday,Mysore Road,0,s258,t246,1
PURPLE,weekday,Mysore Road,0,s258,t258,1
PURPLE,weekday,Mysore Road,0,s258,t301,1
PURPLE,weekday,Mysore Road,0,s258,t307,1
PURPLE,weekday,Mysore Road,0,s258,t311,1
PURPLE,weekday,Mysore Road,0,s258,t331,1
PURPLE,weekday,Mysore Road,0,s258,t333,1
PURPLE,weekday,Mysore Road,0,s258,t337,1
PURPLE,weekday,Mysore Road,0,s258,t339,1
PURPLE,weekday,Mysore Road,0,s316,t163,1
PURPLE,weekday,Mysore Road,0,s316,t181,1
PURPLE,weekday,Mysore Road,0,s316,t316,1
PURPLE,weekday,Mysore Road,0,s316,t320,1
PURPLE,weekday,Mysore Road,0,s316,t326,1
PURPLE,weekday,Mysore Road,0,s316,t64,1
PURPLE,weekday,Mysore Road,0,s328,t165,1
PURPLE,weekday,Mysore Road,0,s328,t242,1
PURPLE,weekday,Mysore Road,0,s328,t272,1
PURPLE,weekday,Mysore Road,0,s328,t303,1
PURPLE,weekday,Mysore Road,0,s328,t309,1
PURPLE,weekday,Mysore Road,0,s328,t313,1
PURPLE,weekday,Mysore Road,0,s328,t318,1
PURPLE,weekday,Mysore Road,0,s328,t322,1
PURPLE,weekday,Mysore Road,0,s328,t328,1
PURPLE,weekday,Mysore Road,0,s328,t335,1
PURPLE,weekday,Mysore Road,0,s328,t66,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s270,t270,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s289,t289,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t276,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t287,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t292,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t294,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t296,1
PURPLE,weekday,"Nadaprabhu Kempegowda Station, Majestic",0,s296,t298,1
PURPLE,weekday,Pattandur Agrahara,1,s109,t109,1
PURPLE,weekday,Pattandur Agrahara,1,s288,t271,1
PURPLE,weekday,Pattandur Agrahara,1,s288,t288,1
PURPLE,weekday,Pattandur Agrahara,1,s288,t290,1
PURPLE,weekday,Pattandur Agrahara,1,s288,t299,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t164,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t241,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t302,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t308,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t312,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t314,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t317,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t321,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t327,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t334,1
PURPLE,weekday,Pattandur Agrahara,1,s317,t65,1
PURPLE,weekday,Whitefield (Kadugodi),1,s111,t111,1
PURPLE,weekday,Whitefield (Kadugodi),1,s295,t277,1
PURPLE,weekday,Whitefield (Kadugodi),1,s295,t293,1
PURPLE,weekday,Whitefield (Kadugodi),1,s295,t295,1
PURPLE,weekday,Whitefield (Kadugodi),1,s295,t297,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t105,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t158,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t166,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t174,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t186,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t200,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t212,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t222,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t235,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t243,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t249,1
PURPLE,weekday,Whitefield (Kadugodi),1,s332,t261,1
