route_long_name,route_short_name,agency_id,route_desc,route_type,route_id
Vidyaniketan School Hebbala → Krishnaraja Pura Govt Hospital (VNS-KRPGH),500-Q,BMTC,"Via Tin Factory, Mathikere, Hebbala Bridge",3,10331
Vidyaniketan School Hebbala → Shivajinagara Bus Station (VNS-SBS),284,BMTC,"Via Byatarayanapura, RM Guttahalli",3,7651
Vidyaniketan School Hebbala → Yeshawanthapura Bus Station (VNSH-YTTMC),401-B,BMTC,"Via Vidyaranyapura, Vijayanagara, Yeshawanthapura Bus Station",3,5671
Vidyaranyapura Bus Station → Central Silk Board (VRP-CSB),503-A,BMTC,"Via Nagaland Circle, Tin Factory, Nanjappa Circle, Hebbala Bridge, Marathahalli Bridge, Agara Junction",3,4962
Vidyaranyapura Bus Station → Depot-45 Gate (VRP-D45G),D45G-VRP,BMTC,Via Jalli Machine,3,11799
Vidyaranyapura Bus Station → KR Market (VRP-KMT),276-E,BMTC,"Via Kempegowda Bus Station, Nagaland Circle, Mathikere",3,11783
Vidyaranyapura Bus Station → Kempegowda Bus Station (VRP-KBS),269-B,BMTC,Via Ramachandrapura,3,7919
Vidyaranyapura Bus Station → Kempegowda Bus Station (VRP-KBS),276,BMTC,"Via CPRI Quarters, BEL Circle, Malleshwara Circle",3,3777
Vidyaranyapura Bus Station → Laggere New Bus Stand (VRP-LGR),MF-28,BMTC,"Via HMT Auditorium, Ramachandrapura",3,11887
Vidyaranyapura Bus Station → Shivajinagara Bus Station (VRP-SBS),276-A,BMTC,"Via MS Ramaiah Hospital, Nanjappa Circle",3,4607
Vidyaranyapura Bus Station → Yeshawanthapura Bus Station (VRP-YTTMC),MF-28,BMTC,"Via HMT Auditorium, Ramachandrapura",3,11816
Vidyaranyapura → Shivajinagara Bus Station (VRP-SBS),290-EB,BMTC,"Via Yelahanka Santhe Circle, Chokkanahalli, Coles Park, Agrahara Layout",3,12561
Vijayanagara Garage → 9th Block Jayanagara (40th Cross) (VTTMC-JNN),60-A,BMTC,"Via Jayanagara Church, Sirsi Circle",3,13990
Vijayanagara Garage → Anugraha Badavane (Bilekahalli) (VTTMC-ABG),MF-45,BMTC,"Via Veerabhadra Nagara, Nagarabhavi Circle, Vijayanagara",3,11971
Vijayanagara Garage → Attibele Bus Stand (VTTMC-ATB),360,BMTC,"Via Electronic City, Lakkasandra, Bommanahalli, Madivala, Chandapura",3,6663
Vijayanagara Garage → Attibele Bus Stand (VTTMC-ATB),600-FD,BMTC,"Via Central Silk Board, Electronic City",3,2150
Vijayanagara Garage → Banashankari Bus Station (VTTMC-BSK),MF-45,BMTC,"Via Veerabhadra Nagara, Nagarabhavi Circle, Vijayanagara",3,4615
Vijayanagara Garage → Electronic City Wipro Main Gate (VTTMC-ELCW),600-KB,BMTC,"Via Banashankari Bus Station, Veerabhadra Nagara, Chandra Layout Circle, Central Silk Board",3,4674
Vijayanagara Garage → Electronic City Wipro Main Gate (VTTMC-ELCW),NICE-4,BMTC,"Via NICE Road Veerabhadranagara, Nayandahalli Junction, ELC NICE Road",3,6791
Vijayanagara Garage → Jai Bheema Nagara (VTTMC-JBN),60-L,BMTC,"Via Jayanagara 4th Block, Sirsi Circle, Ramakrishna Ashrama",3,5307
Vijayanagara Garage → Kuvempunagara Bus station (BTM Layout) (VTTMC-BTM),60-E,BMTC,"Via Ramakrishna Ashrama, Sirsi Circle, South End Circle, Jayanagara Church",3,5258
Vijayanagara Garage → Nagarabhavi Circle (VTTMC-NBC),VTTMC-MDP-NBC,BMTC,Via Moodalapalya,3,13992
Vijayanagara → Banashankari Bus Station (VJN-BSK),MF-12,BMTC,"Via Hosakerehalli  Junction, Veerabhadra Nagara",3,4634
Vijayanagara → Ejipura (VJN-EJP),VJN-EJP,BMTC,"Via ASC Centre, KR Market, Nanjappa Circle",3,3085
Vijayanagara → ITPL (VJN-ITPL),V-500K,BMTC,"Via Banashankari Bus Station, Marathahalli Bridge",3,3769
Vijayanagara → Koramangala 1st Block (VJN-KRM),60-J1,BMTC,VJN-KRM,3,7743
Vijayanagara → RR Medical College (VJN-RRMC),401-KB,BMTC,VJN-RRMC,3,10133
Vijayanagara → Shivajinagara Bus Station (VJN-SBS),121-BA,BMTC,"Via Mysore Road Bus Station, MG Statue (Chinnaswamy Stadium), KR Market",3,3096
Vijayanagara → Shivajinagara Bus Station (VJN-SBS),VJN-AGO-SBS,BMTC,"Via KR Market, Telephone Exchange AGO/VSD",3,2949
Vijayanagara → Vijayanagara (VJN-VJN),MF-13,BMTC,"Via Basaveshwaranagara New Bus Stand, Kamalanagara Market",3,13376
Vijayapura Bus Stand Jangamakote → Devanahalli New Bus Station (VJP-DVH),298-MT,BMTC,"Via Guduvanahalli Gate, Brigade Atmosphere",3,2325
Vijayapura Bus Stand Jangamakote → Doddaballapura Bus Stand (VJP-DBP),298-MV,BMTC,"Via RM Guttahalli, Devanahalli Old Bus Stand, Hebbala, Yelahanka Santhe Circle",3,2328
Vijayapura Bus Stand Jangamakote → Doddaballapura Bus Stand (VJP-DBP),298-W,BMTC,Via Devanahalli Old Bus Stand,3,13509
Vijayapura Bus Stand Jangamakote → Hosakote Bus Stand (Old) (VJP-HSK),298-PA,BMTC,"Via Dharmapura Gate, I Basapura, Sulibele",3,6869
Vijayapura Bus Stand Jangamakote → Hosakote Bus Stand (Old) (VJP-HSK),381-C,BMTC,"Via Bendiganahalli Cross, Yanagunte, Jangamakote",3,6025
Vijayapura Bus Stand Jangamakote → KR Market (VJP-KMT),298-MV,BMTC,"Via RM Guttahalli, Devanahalli Old Bus Stand, Hebbala, Yelahanka Santhe Circle",3,4822
Vijayapura Bus Stand Jangamakote → Kempegowda Bus Station (VJP-KBS),293-ZA,BMTC,"Via Coles Park, Lingarajapura Bridge, Maralakunte, Channarayapatna School, Kannuru Junction, Bagalur, Budigere",3,8461
Vijayapura Bus Stand Jangamakote → Kempegowda Bus Station (VJP-KBS),298-MC,BMTC,"Via Devanahalli Old Bus Stand, RM Guttahalli, Yelahanka Santhe Circle, Kurubarakunte Cross (Narsari), Avathi",3,9623
Vijayapura Bus Stand Jangamakote → Kempegowda Bus Station (VJP-KBS),298-MP,BMTC,"Via Hunasamaranahalli, Devanahalli Old Bus Stand, Hebbala",3,2323
Vijayapura Bus Stand Jangamakote → Kempegowda Bus Station (VJP-KBS),298-Y,BMTC,"Via RM Guttahalli, Brigade Atmosphere, Hebbala, Devanahalli Old Bus Stand, Yelahanka Santhe Circle",3,12314
Vijayapura Bus Stand Jangamakote → Kempegowda International Airport (VJP-KIAS),298-AP,BMTC,"Via Kannamangala Gate, Devanahalli Old Bus Stand",3,13352
Vijayapura Bus Stand Jangamakote → Shivajinagara Bus Station (VJP-SBS),293-Z,BMTC,"Via Bagalur, Lingarajapura Bridge, Coles Park, Channarayapatna, Budigere",3,9439
Vijayapura Bus Stand Jangamakote → Yelahanka Old Town (VJP-YHKOT),298-MV,BMTC,"Via RM Guttahalli, Devanahalli Old Bus Stand, Hebbala, Yelahanka Santhe Circle",3,12087
Vijayapura Bus Stand Jangamakote → Yelahanka Old Town (VJP-YHKOT),298-Z,BMTC,"Via Channarayapatna, Yelahanka Santhe Circle, Kurubarakunte Cross (Narsari), Devanahalli Old Bus Stand, RM Guttahalli, Hebbala",3,9726
Vijayapura Bus Stand Jangamakote → Yelahanka Old Town (VJP-YLKOT),289-AV,BMTC,"Via Budigere, Maralakunte, Channarayapatna School, Dwaraka Nagara",3,7031
Vinayaka Nagara Hesarghatta → Kempegowda Bus Station (VNH-KBS),248-J,BMTC,"Via Peenya 2nd Stage, Sunkadakatte, Jalahalli Cross",3,4119
Vinayaka Nagara JP Nagara → Depot-34 Gate (VKN-D34G),VKN-D34G,BMTC,"Via Dalmia Circle, Puttenahalli",3,13088
Vinayaka Nagara JP Nagara → Kempegowda Bus Station (VKN-KBS),215-M,BMTC,"Via Vijaya College, Corporation, Jayanagara Bus Station, Dalmia Circle",3,13087
Vinayakanagara Indira Canteen Gubbala  Road → Banashankari Bus Station (VNICGM-BSK),BSK-VNICGM,BMTC,"Via Kumaraswamy Layout, Vasanthapura",3,13565
Virupakshapura → Kempegowda Bus Station (VKP-KBS),276-B,BMTC,"Via Nanjappa Circle, BEL Circle, Central",3,4614
Vishwanath Nagenahalli → KR Market (VNH-KMT),415-F,BMTC,"Via Telephone Exchange AGO/VSD, Ganesha Temple Vasanthanagara, Mount Carmel College, RT Nagara Police Station, Sultan palya",3,6135
Vishwanath Nagenahalli → Kempegowda Bus Station (VNH-KBS),415-B,BMTC,"Via Sultan palya, Matadahalli, Munireddy Palya J C Nagara, Telephone Exchange AGO/VSD",3,6118
Vishwanath Nagenahalli → Kempegowda Bus Station (VNH-VSD-KBS),415-B,BMTC,"Via Sultan palya, Matadahalli, Munireddy Palya J C Nagara, Telephone Exchange AGO/VSD",3,11628
Vishwanath Nagenahalli → Shivajinagara Bus Station (VNH-SBS),415,BMTC,"Via Sultan palya, Matadahalli",3,6108
Vishwanathapura → Puttenahalli (VNP-PTH),297-K,BMTC,"Via Devaganahalli, Sadahalli, Venkatala",3,11832
Vishwapriya Layout Cross → Kempegowda Bus Station (VPLO-KBS),343-K,BMTC,"Via Madivala, Wilson Garden Police Station, Bommanahalli, Lakkasandra",3,6224
Vishwapriya Layout Cross → Shivajinagara Bus Station (VPLO-SBS),362-CA,BMTC,"Via Madivala, Bommanahalli, Adugodi",3,5649
Viva Toyota Hunasamaranahalli → Kempegowda Bus Station (VTHM-KBS),298-M,BMTC,"Via Hebbala, Chikkajala, Venkatala, Hunasamaranahalli",3,11374
Vivek Nagara → Kempegowda Bus Station (VVKN-KBS),146,BMTC,"Via Austin Town, Akkithimmanahalli 1",3,6193
Vivek Nagara → Srinagara Bus Station (VVK-SNR),201,BMTC,"Via Mayohall, Halasuru, Central Silk Board, Banashankari Bus Station, Passport Office Koramangala, Kathriguppe",3,5244
Vivek Nagara → Srinagara Bus Station (VVK-SRN),201N,BMTC,VVK-SRN,3,3148
Vivekananda Nagara → Kempegowda Bus Station (VVKN-KBS),43-A,BMTC,"Via Ramakrishna Ashrama, KR Market",3,4193
Vivekananda Nagara → Shivajinagara Bus Station (VVN-SBS),34-B,BMTC,"Via Srinivasa Nagara, Richmond Circle, Lalbagh Main Gate",3,4670
Whispering Meadows Patelappa Layout → Kempegowda Bus Station (WMR-KBS),279-E,BMTC,"Via Nagashettyhalli, Mekhri Circle",3,11960
White Field Bus Station (Vydehi Hospital) → Attibele Bus Stand (WTTMC-ATB),V-328H,BMTC,"Via Kadugodi Bus Station, Varthuru, Sarjapura, Exide Gate",3,12656
White Field Bus Station (Vydehi Hospital) → Hebbala Bridge (WTTMC-HBLB),500-HC,BMTC,"Via Tin Factory, Hope Farm, Medi Mallasandra, Yettu Kodi, Hoodi, ITPL",3,6456
White Field Bus Station (Vydehi Hospital) → Kempegowda International Airport (WFTTMC-KIA),KIA-15,BMTC,"Via Mandur, Hunasuru, Seegehalli Gate  Kadugodi, ITPL, Beguru",3,2995
White Field Bus Station (Vydehi Hospital) → Kempegowda International Airport (WFTTMC-KIA),KIA-4A,BMTC,"Via HAL Main Gate, Marathahalli Bridge, Coles Park, Mekhri Circle",3,2987
White Field Bus Station (Vydehi Hospital) → Kempegowda International Airport (WFTTMC-KIA),KIA-6W,BMTC,"Via Hebbala Bridge, Varthur Kodi, Hope Farm, Marathahalli Bridge",3,2991
Wonderla Amusement Park → BDA Complex HSR Layout (WAP-HSRBDA),V-226HSR,BMTC,"Via Banashankari, Kengeri Bus Station, Nayandahalli, Jayanagara Bus Station",3,3982
Wonderla Amusement Park → Electronic City (WAP-ELC),V-226ELC,BMTC,"Via Bommanahalli, Banashankari Bus Station, Kuvempunagara Bus Station(BTM Layout), Hejjala Cross, Kengeri Bus Station, Nayandahalli",3,4006
Wonderla Amusement Park → Kempegowda Bus Station (WAP-KBS),V-226KBS,BMTC,"Via Kengeri Bus Station, Manchanayakanahalli Gate",3,3830
Wonderla Amusement Park → White Field Bus Station (Vydehi Hospital) (WAP-WFTTMC),V-226WF,BMTC,"Via Kengeri Bus Station, Kempegowda Bus Station, Kundalahalli Gate",3,3000
Yalachaguppe → Depot-35 Gate (YCK-D35G),242-F,BMTC,"Via Tavarekere, 1st Cross Magadi Road, Gollarahatti",3,10120
Yalachaguppe → Kempegowda Bus Station (YLCGP-KBS),242-FB,BMTC,"Via Tavarekere, Gollarahatti",3,10115
Yalahanka Satellite Town → CV Raman Nagara (YST-CVRN),MBS-6,BMTC,"Via BEML Gate, RT Nagara Police Station, Kodigehalli, Nanjappa Circle, Halasuru",3,7981
Yalahanka Satellite Town → Shivajinagara Bus Station (YST-SBS),290-EB,BMTC,"Via Yelahanka Santhe Circle, Chokkanahalli, Coles Park, Agrahara Layout",3,11876
Yale Kodigehalli → Depot-35 Gate (YKH-D35G),D35G-YKH,BMTC,Via Forest Gate,3,9931
Yale Kodigehalli → KR Market (Kalasipalya) (YKH-KMT),241-C,BMTC,"Via Gollarahatti, 1st Cross Magadi Road",3,3385
Yale Kodigehalli → Kempegowda Bus Station (YKH-KBS),241-CB,BMTC,"Via Gollarahatti, 1st Cross Magadi Road",3,3403
Yarappana Bande → KR Market (YPB-KMT),293-L,BMTC,"Via Byrathi Bande, D Group Employees Layout, Yarappanahalli, Coles Park, KR Circle, Lingarajapura Bridge",3,9416
Yarappana Bande → KR Market (YPB-KMT),KMT-BLS-YPB,BMTC,"Via MG Statue (Chinnaswamy Stadium), Dodda Gubbi, Bileshivale, Lingarajapura Bridge, Coles Park, Kada Agarahara Cross",3,9026
Yarappana Bande → Shivajinagara Bus Station (YRB-SBS),295-D,BMTC,"Via K Narayanapura Cross, Yarappanahalli, Lingarajapura, Frazer Town",3,8540
Yarappanahalli → Kempegowda Bus Station (YPH-KBS),280-L,BMTC,"Via Kogilu, Hebbala",3,4826
Yarappanahalli → Kempegowda Bus Station (YPH-KBS),296-A,BMTC,"Via Cantonment Railway Station, Kothanuru, Bande Bommasandra Cross",3,10515
Yarappanahalli → Puttenahalli (YPH-PTH),280-L,BMTC,"Via Kogilu, Hebbala",3,4829
Yarappanahalli → Shivajinagara Bus Station (YPH-SBS),293-G,BMTC,"Via Lingarajapura Bridge, Byrathi Bande, Kada Agarahara Cross, Coles Park",3,8992
Yelachagere → KR Market (YGR-KMT),258-VC,BMTC,"Via Yeshawanthapura Tollgate, Madanayakanahalli",3,3699
Yelahanka Old Town → Aerospace Bagalur (YHKOT-ARSPB),289,BMTC,"Via Mekhri Circle, Kattigenahalli Cross, Yelahanka Santhe Circle, Kempegowda Bus Station(Majestic/KBS)",3,6924
Yelahanka Old Town → BEL Factory (YHKOT-BELF),401-B,BMTC,"Via Vidyaranyapura, Vijayanagara, Yeshawanthapura Bus Station",3,13581
Yelahanka Old Town → BEML Layout 5th stage (YHK-BEML5),401-R,BMTC,"Via Nayandahalli, Vidyaranyapura, Vijayanagara, Yeshawanthapura Bus Station",3,2457
Yelahanka Old Town → BMSIT College Campous Yelahanka (YHKOT-BMSITY),285,BMTC,"Via Hebbala, NES Office, Rajanukunte, Kempegowda Bus Station",3,5683
Yelahanka Old Town → Bagalur (YHKOT-BGLR),282-C,BMTC,"Via Hunasamaranahalli, Kempegowda Bus Station, Mekhri Circle, Uttanahalli",3,5704
Yelahanka Old Town → Bagalur (YHKOT-BGLR),289-A,BMTC,"Via Venkatala, Dwaraka Nagara",3,2463
Yelahanka Old Town → Bande Kodigehallipalya Cross (YHKOT-BKHP),289-A,BMTC,"Via Venkatala, Dwaraka Nagara",3,6852
Yelahanka Old Town → Beerasandra Chapradakallu (YHKOT-BSR),298-MF,BMTC,"Via Devanahalli Old Bus Stand, Yelahanka Santhe Circle, RM Guttahalli, Hebbala, Bommawara Gate",3,9669
Yelahanka Old Town → Bhoopasandra (YHKOT-BPS),278-A,BMTC,"Via Sarayipalya, Hebbala Bridge",3,4644
Yelahanka Old Town → Bhovipalya (YHK-BVP),297-F,BMTC,"Via Kempegowda Bus Station, Sadahalli Gate, Military Dairy Farm (Esteem Mall)",3,8470
Yelahanka Old Town → Byalahalli (YHK-BLH),289-AB,BMTC,"Via Sathanur, Venkatala, Bagalur",3,8356
Yelahanka Old Town → Chandra Layout (YHKOT-CLO),284,BMTC,"Via Byatarayanapura, RM Guttahalli",3,5280
Yelahanka Old Town → Chandra Layout (YHKOT-CLO),401-AF,BMTC,"Via Sunkadakatte, NES Office, Papareddypalya, Yalahanka Satellite Town, Shirke KHB Quarters, MS Palya, Peenya 2nd stage",3,13583
Yelahanka Old Town → Chandra Layout (YHKOT-CLO),401-E,BMTC,"Via Vidyaranyapura, Yeshawanthapura Bus Station, Vijayanagara",3,2578
Yelahanka Old Town → Chandra Layout (YHKOT-CLO),401-K,BMTC,"Via Moodalapalya, Rajajinagara 1st Block, Vijayanagara, Nagarabhavi Circle",3,5740
Yelahanka Old Town → Chikka Banavara (YHK-CKB),401-AK,BMTC,"Via Singapura, Venkatala, Abbigere, NES Office, MS Palya",3,8613
Yelahanka Old Town → Chikka Thirupathi (YHK-CKT),507-Y,BMTC,"Via Nagawara Junction, Tin Factory, Hoodi, Medi Mallasandra, Thanisandra, Yettu Kodi, ITPL",3,6865
Yelahanka Old Town → Cohera (YHKOT-CHR),289,BMTC,"Via Mekhri Circle, Kattigenahalli Cross, Yelahanka Santhe Circle, Kempegowda Bus Station(Majestic/KBS)",3,13186
Yelahanka Old Town → Depot-10 Gate (YHKOT-D10G),290-E-YHK,BMTC,YHKOT-D10G,3,4754
Yelahanka Old Town → Depot-10 Gate (YLKOT-D10G),500-Y,BMTC,"Via Hebbala Bridge, Hope Farm, KR Pura Railway Station, Yelahanka Satellite Town, Hoodi",3,7654
Yelahanka Old Town → Depot-45 Gate (YLKOT-D45G),401,BMTC,YLKOT-D45G,3,4688
Yelahanka Old Town → Depot-48 Gate (YHKOT-D48),289G,BMTC,YHKOT-D48,3,5385
Yelahanka Old Town → Depot-48 Gate (YHKOT-D48),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,10566
Yelahanka Old Town → Devanahalli Old Bus Stand (YHK-DVH),298-MY,BMTC,"Via Chikkajala, Venkatala",3,4739
Yelahanka Old Town → Devanahalli Old Bus Stand (YHK-DVHOB),298-M,BMTC,"Via Hebbala, Chikkajala, Venkatala, Hunasamaranahalli",3,7103
Yelahanka Old Town → Doddaballapura Bus Stand (YHKOT-DBP),285-MP,BMTC,"Via Rajanukunte, Aralumallige",3,3753
Yelahanka Old Town → GKVK (YHK-GKVK),YHKOT-GKVK,BMTC,Via Jakkur Aerodrum,3,2717
Yelahanka Old Town → Hampinagara RPC Layout (YHK-RPCLO),401-B,BMTC,"Via Vidyaranyapura, Vijayanagara, Yeshawanthapura Bus Station",3,2576
Yelahanka Old Town → Hampinagara RPC Layout (YHKOT-RPCLO),401-N.,BMTC,"Via Vijayanagara, Singapura, Dhobi Ghat Rajajinagara, Yelahanka Satellite Town, 1st Block Rajajinagara, Mathikere",3,9129
Yelahanka Old Town → Hoovinayakanahalli (YHK-HNH),289-CA,BMTC,Via Bagalur,3,8349
Yelahanka Old Town → Hosakote Bus Stand (Old) (YHKOT-HSK),280-F,BMTC,"Via Rampura, Kogilu, Bellahalli",3,2455
Yelahanka Old Town → Hosakote Bus Stand (Old) (YHKOT-HSK),289-J,BMTC,"Via Mylanahalli, Bagalur, Budigere Cross, Venkatala",3,9302
Yelahanka Old Town → Hosakote Bus Stand (Old) (YLKOT-HSK),289-F,BMTC,"Via Kattigenahalli Cross, Sathanur, Mandur, Budigere",3,4795
Yelahanka Old Town → Hunasuru (YHKOT-HNS),289-P,BMTC,"Via Mylanahalli, Venkatala, Bagalur",3,6847
Yelahanka Old Town → KR Market (YHKOT-KMT),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,2682
Yelahanka Old Town → KR Market (YHKOT-KMT),G-10,BMTC,"Via KR Circle, 10th Cross Lingadhiranahalli, Thanisandra, Nagavara",3,2654
Yelahanka Old Town → Kadayarappanahalli (YHK-KDYPH),289-B,BMTC,"Via Hebbala, Hunasuru, Venkatala, Kempegowda Bus Station",3,8374
Yelahanka Old Town → Kadugodi Bus Station (YHKOT-KDG),500-Y,BMTC,"Via Hebbala Bridge, Hope Farm, KR Pura Railway Station, Yelahanka Satellite Town, Hoodi",3,5636
Yelahanka Old Town → Kalyananagara Bus Stand (YLKOT-KLN),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,7387
Yelahanka Old Town → Kempegowda Bus Station (YHK-KBS),290-EY,BMTC,"Via RK Hegde Nagara, Maharani College, Cunningham Road",3,4715
Yelahanka Old Town → Kempegowda Bus Station (YHKOT-KBS),276-F,BMTC,"Via Vidyaranyapura, Mathikere",3,4629
Yelahanka Old Town → Kempegowda Bus Station (YHKOT-KBS),284,BMTC,"Via Byatarayanapura, RM Guttahalli",3,2001
Yelahanka Old Town → Kengeri Bus Station (YHK-KGR),401-K,BMTC,"Via Moodalapalya, Rajajinagara 1st Block, Vijayanagara, Nagarabhavi Circle",3,2708
Yelahanka Old Town → Kengeri Bus Station (YHK-KGR),401-MK,BMTC,"Via Shirke KHB Quarters, Kottigepalya, Vidyaranyapura, Goraguntepalya, Yeshawanthapura Bus Station",3,2706
Yelahanka Old Town → Krishnaraja Pura Govt Hospital (YHK-KRP),507-DY,BMTC,"Via Ramamurthy Nagara Alada Mara, Kalyananagara, RK Hegde Nagara",3,4725
Yelahanka Old Town → Kuduregere Colony (YHKOT-KDGC),283-D,BMTC,"Via Allalasandra Gate, Venkatala, Sonnappanahalli, Hebbala",3,7577
Yelahanka Old Town → MVJ Medical Hospital (YHKOT-MVJMC),289-L,BMTC,"Via Venkatala, Gundur, Hosakote Bus Station (TTMC), Reva College Gate",3,7006
Yelahanka Old Town → Maralakunte Colony (YHKOT-MRC),289-F,BMTC,"Via Kattigenahalli Cross, Sathanur, Mandur, Budigere",3,11771
Yelahanka Old Town → Marasandra (YLKOT-MRS),289-G,BMTC,"Via RM Guttahalli, Kempegowda Bus Station, Bagalur, Venkatala",3,6938
Yelahanka Old Town → Mylanahalli (YHKOT-MLH),281-F,BMTC,"Via Hebbala, Hunasamaranahalli, Venkatala, Doddajala",3,10314
Yelahanka Old Town → Mysore Road Bus Station (YHKOT-MRBS),401-BB,BMTC,"Via Yeshawanthapura Bus Station, Govt Soap Factory, NES Office, Vidyaranyapura, Vijayanagara Garage",3,5691
Yelahanka Old Town → Nagawara Junction (YHK-NGV),290-EN,BMTC,"Via Kogilu, RK Hegde Nagara",3,4811
Yelahanka Old Town → Narasaiahna Agrahara (YHK-NAGH),285-MP,BMTC,"Via Rajanukunte, Aralumallige",3,4476
Yelahanka Old Town → Nelamangala Bus Station (YHKOT-NMG),401-A,BMTC,"Via Jalahalli Cross, MS Palya, Yalahanka Satellite Town, NES Office, Gangamma Circle",3,6629
Yelahanka Old Town → Nelamangala Bus Station (YHKOT-NMG),401-AN,BMTC,"Via Jalahalli Cross, MS Palya, Arishinakunte",3,5575
Yelahanka Old Town → Nelamangala Bus Station (YHKOT-NMG),407,BMTC,"Via Railway Gollahalli, Yalahanka Satellite Town, Thotagere Basavanna Devastana, Shivakote, MS Palya, Ivarukandapura, Islampura Cross",3,6528
Yelahanka Old Town → Nelamangala Bus Station (YHKOT-NMG),407-F,BMTC,"Via Railway Gollahalli, Yalahanka Satellite Town, Siluvepura, MS Palya, NES Office",3,6567
Yelahanka Old Town → Patalamma Temple (YHKOT-PTML),285,BMTC,"Via Hebbala, NES Office, Rajanukunte, Kempegowda Bus Station",3,6726
Yelahanka Old Town → Peenya 2nd Stage (YHKOT-PSS),401-A,BMTC,"Via Jalahalli Cross, MS Palya, Yalahanka Satellite Town, NES Office, Gangamma Circle",3,2357
Yelahanka Old Town → Peenya Satellite Bus Station (Basaveshwara) (YHK-PSBS),401-PS,BMTC,"Via Kammagonda‌nahalli Bridge, Atturu Layout",3,2690
Yelahanka Old Town → Puttenahalli (YHKOT-PTH),PTH-YHKOT,BMTC,Via NES Office,3,2003
Yelahanka Old Town → Ramasandra (YHK-RMS),401-KA,BMTC,"Via Yeshawanthapura Bus Station, Vijayanagara, Vidyaranyapura",3,2722
Yelahanka Old Town → Shivajinagara Bus Station (YHKOT-SBS),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,2282
Yelahanka Old Town → Shivajinagara Bus Station (YHKOT-SBS),291-D,BMTC,"Via Nagavara, Jakkur, Veerannapalya, Coles Park",3,2288
Yelahanka Old Town → Shivajinagara Bus Station (YHKOT-SBS),292-A,BMTC,"Via K Narayanapura Main Bus Stand, Ittige Factory, Lingarajapura, RK Hegde Nagara",3,13427
Yelahanka Old Town → Sonnenahalli (YHKOT-SNH),298-MG,BMTC,"Via Yelahanka Santhe Circle, Devanahalli Old Bus Stand",3,9673
Yelahanka Old Town → St Johns High School Thomas Cafe (YHKOT-STJHS),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,10663
Yelahanka Old Town → St Johns School Thamos Cafe (YLKOT-SJSTC),290-E,BMTC,"Via Coles Park, Kogilu, Nagawara Junction, RK Hegde Nagara",3,8563
Yelahanka Old Town → Vijayapura Bus Stand Jangamakote (YHKOT-VJP),298-MC,BMTC,"Via Devanahalli Old Bus Stand, RM Guttahalli, Yelahanka Santhe Circle, Kurubarakunte Cross (Narsari), Avathi",3,9624
Yelahanka Old Town → Vijayapura Bus Stand Jangamakote (YHKOT-VJP),298-MV,BMTC,"Via RM Guttahalli, Devanahalli Old Bus Stand, Hebbala, Yelahanka Santhe Circle",3,12086
